"id","pessoajuridica","poder","tipojurisdicionado_fk","localidade_fk","nome","codigo_sagres","previdenciario","municipio_importacao","tramita_id","cancelled","esfera"
160,160,2,3,1443,"Câmara Municipal de Pedro Régis","101140",FALSE,"Pedro Régis",160,FALSE,1
161,161,2,3,1300,"Câmara Municipal de Piancó","101141",FALSE,"Piancó",161,FALSE,1
162,162,2,3,1336,"Câmara Municipal de Picuí","101142",FALSE,"Picuí",162,FALSE,1
163,163,2,3,1448,"Câmara Municipal de Pilar","101143",FALSE,"Pilar",163,FALSE,1
164,164,2,3,1396,"Câmara Municipal de Pilões","101144",FALSE,"Pilões",164,FALSE,1
165,165,2,3,1408,"Câmara Municipal de Pilõezinhos","101145",FALSE,"Pilõezinhos",165,FALSE,1
166,166,2,3,1409,"Câmara Municipal de Pirpirituba","101146",FALSE,"Pirpirituba",166,FALSE,1
167,167,2,3,1463,"Câmara Municipal de Pitimbú","101147",FALSE,"Pitimbu",167,FALSE,1
168,168,2,3,1375,"Câmara Municipal de Pocinhos","101148",FALSE,"Pocinhos",168,FALSE,1
169,169,2,3,1260,"Câmara Municipal de Poço Dantas","101149",FALSE,"Poço Dantas",169,FALSE,1
170,170,2,3,1261,"Câmara Municipal de Poço de José de Moura","101150",FALSE,"Poço de José de Moura",170,FALSE,1
171,171,2,3,1276,"Câmara Municipal de Pombal","101151",FALSE,"Pombal",171,FALSE,1
172,172,2,3,1348,"Câmara Municipal de Prata","101152",FALSE,"Prata",172,FALSE,1
173,173,2,3,1320,"Câmara Municipal de Princesa Isabel","101153",FALSE,"Princesa Isabel",173,FALSE,1
175,175,2,3,1418,"Câmara Municipal de Queimadas","101155",FALSE,"Queimadas",175,FALSE,1
176,176,2,3,1489,"Câmara Municipal de Quixaba","101156",FALSE,"Quixaba",176,FALSE,1
177,177,2,3,1376,"Câmara Municipal de Remígio","101157",FALSE,"Remígio",177,FALSE,1
178,178,2,3,1383,"Câmara Municipal de Riachão","101158",FALSE,"Riachão",178,FALSE,1
179,179,2,3,1427,"Câmara Municipal de Riachão do Bacamarte","101159",FALSE,"Riachão do Bacamarte",179,FALSE,1
180,180,2,3,1449,"Câmara Municipal de Riachão do Poço","101160",FALSE,"Riachão do Poço",180,FALSE,1
181,181,2,3,1364,"Câmara Municipal de Riacho de Santo Antônio","101161",FALSE,"Riacho de Santo Antônio",181,FALSE,1
182,182,2,3,1249,"Câmara Municipal de Riacho dos Cavalos","101162",FALSE,"Riacho dos Cavalos",182,FALSE,1
183,183,2,3,1444,"Câmara Municipal de Rio Tinto","101163",FALSE,"Rio Tinto",183,FALSE,1
184,184,2,3,1325,"Câmara Municipal de Salgadinho","101164",FALSE,"Salgadinho",184,FALSE,1
185,185,2,3,1428,"Câmara Municipal de Salgado de São Félix","101165",FALSE,"Salgado de São Félix",185,FALSE,1
186,186,2,3,1432,"Câmara Municipal de Santa Cecília","101166",FALSE,"Santa Cecília",186,FALSE,1
187,187,2,3,1277,"Câmara Municipal de Santa Cruz","101167",FALSE,"Santa Cruz",187,FALSE,1
188,188,2,3,1262,"Câmara Municipal de Santa Helena","101168",FALSE,"Santa Helena",188,FALSE,1
189,189,2,3,1309,"Câmara Municipal de Santa Inês","101169",FALSE,"Santa Inês",189,FALSE,1
190,190,2,3,1326,"Câmara Municipal de Santa Luzia","101170",FALSE,"Santa Luzia",190,FALSE,1
191,191,2,3,1459,"Câmara Municipal de Santa Rita","101171",FALSE,"Santa Rita",191,FALSE,1
192,192,2,3,1290,"Câmara Municipal de Santa Terezinha","101172",FALSE,"Santa Terezinha",192,FALSE,1
193,193,2,3,1310,"Câmara Municipal de Santana de Mangueira","101173",FALSE,"Santana de Mangueira",193,FALSE,1
194,194,2,3,1301,"Câmara Municipal de Santana dos Garrotes","101174",FALSE,"Santana dos Garrotes",194,FALSE,1
196,196,2,3,1365,"Câmara Municipal de Santo André","101176",FALSE,"Santo André",196,FALSE,1
197,197,2,3,1278,"Câmara Municipal de São Bentinho","101177",FALSE,"São Bentinho",197,FALSE,1
198,198,2,3,1250,"Câmara Municipal de São Bento","101178",FALSE,"São Bento",198,FALSE,1
199,199,2,3,1778,"Câmara Municipal de São Domingos","101179",FALSE,"São Domingos",199,FALSE,1
200,200,2,3,1366,"Câmara Municipal de São Domingos do Cariri","101180",FALSE,"São Domingos do Cariri",200,FALSE,1
201,201,2,3,1280,"Câmara Municipal de São Francisco","101181",FALSE,"São Francisco",201,FALSE,1
202,202,2,3,1367,"Câmara Municipal de São João do Cariri","101182",FALSE,"São João do Cariri",202,FALSE,1
203,203,2,3,1252,"Câmara Municipal de São João do Rio do Peixe","101183",FALSE,"São João do Rio do Peixe",203,FALSE,1
204,204,2,3,1349,"Câmara Municipal de São João do Tigre","101184",FALSE,"São João do Tigre",204,FALSE,1
205,205,2,3,1281,"Câmara Municipal de São José da Lagoa Tapada","101185",FALSE,"São José da Lagoa Tapada",205,FALSE,1
207,207,2,3,1311,"Câmara Municipal de São José de Caiana","101186",FALSE,"São José de Caiana",207,FALSE,1
208,208,2,3,1291,"Câmara Municipal de São José de Espinharas","101187",FALSE,"São José de Espinharas",208,FALSE,1
210,210,2,3,1321,"Câmara Municipal de São José de Princesa","101189",FALSE,"São José de Princesa",210,FALSE,1
211,211,2,3,1292,"Câmara Municipal de São José do Bonfim","101190",FALSE,"São José do Bonfim",211,FALSE,1
206,206,2,3,1251,"Câmara Municipal de São José do Brejo do Cruz","101191",FALSE,"São José do Brejo do Cruz",206,FALSE,1
212,212,2,3,1327,"Câmara Municipal de São José do Sabugí","101192",FALSE,"São José do Sabugi",212,FALSE,1
213,213,2,3,1350,"Câmara Municipal de São José dos Cordeiros","101193",FALSE,"São José dos Cordeiros",213,FALSE,1
214,214,2,3,1450,"Câmara Municipal de São José dos Ramos","101194",FALSE,"São José dos Ramos",214,FALSE,1
215,215,2,3,1328,"Câmara Municipal de São Mamede","101195",FALSE,"São Mamede",215,FALSE,1
216,216,2,3,1451,"Câmara Municipal de São Miguel de Taipú","101196",FALSE,"São Miguel de Taipu",216,FALSE,1
217,217,2,3,1389,"Câmara Municipal de São Sebastião de Lagoa de Roça","101197",FALSE,"São Sebastião de Lagoa de Roça",217,FALSE,1
218,218,2,3,1351,"Câmara Municipal de São Sebastião do Umbuzeiro","101198",FALSE,"São Sebastião do Umbuzeiro",218,FALSE,1
219,219,2,3,1337,"Câmara Municipal de São Vicente do Seridó","101199",FALSE,"São Vicente do Seridó",219,FALSE,1
220,220,2,3,1452,"Câmara Municipal de Sapé","101200",FALSE,"Sapé",220,FALSE,1
232,232,2,3,1353,"Câmara Municipal de Sumé","101212",FALSE,"Sumé",232,FALSE,1
233,233,2,3,1354,"Câmara Municipal de Taperoá","101213",FALSE,"Taperoá",233,FALSE,1
234,234,2,3,1322,"Câmara Municipal de Tavares","101214",FALSE,"Tavares",234,FALSE,1
235,235,2,3,1323,"Câmara Municipal de Teixeira","101215",FALSE,"Teixeira",235,FALSE,1
236,236,2,3,1338,"Câmara Municipal de Tenório","101216",FALSE,"Tenório",236,FALSE,1
237,237,2,3,1265,"Câmara Municipal de Triunfo","101217",FALSE,"Triunfo",237,FALSE,1
240,240,2,3,1329,"Câmara Municipal de Várzea","101220",FALSE,"Várzea",240,FALSE,1
241,241,2,3,1283,"Câmara Municipal de Vieirópolis","101221",FALSE,"Vieirópolis",241,FALSE,1
242,242,2,3,1270,"Câmara Municipal de Vista Serrana","101222",FALSE,"Vista Serrana",242,FALSE,1
243,243,2,3,1355,"Câmara Municipal de Zabelê","101223",FALSE,"Zabelê",243,FALSE,1
596,596,1,9,1399,"Prefeitura Municipal de Araçagi","201011",FALSE,"Araçagi",596,FALSE,1
597,597,1,9,1369,"Prefeitura Municipal de Arara","201012",FALSE,"Arara",597,FALSE,1
598,598,1,9,1379,"Prefeitura Municipal de Araruna","201013",FALSE,"Araruna",598,FALSE,1
599,599,1,9,1392,"Prefeitura Municipal de Areia","201014",FALSE,"Areia",599,FALSE,1
600,600,1,9,1284,"Prefeitura Municipal de Areia de Baraúnas","201015",FALSE,"Areia de Baraúnas",600,FALSE,1
601,601,1,9,1386,"Prefeitura Municipal de Areial","201016",FALSE,"Areial",601,FALSE,1
602,602,1,9,1429,"Prefeitura Municipal de Aroeiras","201017",FALSE,"Aroeiras",602,FALSE,1
603,603,1,9,1340,"Prefeitura Municipal de Assunção","201018",FALSE,"Assunção",603,FALSE,1
604,604,1,9,1434,"Prefeitura Municipal de Baia da Traição","201019",FALSE,"Baía da Traição",604,FALSE,1
605,605,1,9,5565,"Prefeitura Municipal de Bananeiras","201020",FALSE,"Bananeiras",605,FALSE,1
606,606,1,9,1330,"Prefeitura Municipal de Baraúna","201021",FALSE,"Baraúna",606,FALSE,1
607,607,1,9,1370,"Prefeitura Municipal de Barra de Santa Rosa","201022",FALSE,"Barra de Santa Rosa",607,FALSE,1
608,608,1,9,1357,"Prefeitura Municipal de Barra de Santana","201023",FALSE,"Barra de Santana",608,FALSE,1
609,609,1,9,1358,"Prefeitura Municipal de Barra de São Miguel","201024",FALSE,"Barra de São Miguel",609,FALSE,1
611,611,1,9,1400,"Prefeitura Municipal de Belem","201026",FALSE,"Belém",611,FALSE,1
612,612,1,9,5565,"Prefeitura Municipal de Belem do Brejo do Cruz","201027",FALSE,"Belém do Brejo do Cruz",612,FALSE,1
613,613,1,9,1253,"Prefeitura Municipal de Bernardino Batista","201028",FALSE,"Bernardino Batista",613,FALSE,1
614,614,1,9,1302,"Prefeitura Municipal de Boa Ventura","201029",FALSE,"Boa Ventura",614,FALSE,1
615,615,1,9,1412,"Prefeitura Municipal de Boa Vista","201030",FALSE,"Boa Vista",615,FALSE,1
616,616,1,9,1254,"Prefeitura Municipal de Bom Jesus","201031",FALSE,"Bom Jesus",616,FALSE,1
617,617,1,9,1242,"Prefeitura Municipal de Bom Sucesso","201032",FALSE,"Bom Sucesso",617,FALSE,1
618,618,1,9,1255,"Prefeitura Municipal de Bonito de Santa Fé","201033",FALSE,"Bonito de Santa Fé",618,FALSE,1
619,619,1,9,1359,"Prefeitura Municipal de Boqueirão","201034",FALSE,"Boqueirão",619,FALSE,1
620,620,1,9,1394,"Prefeitura Municipal de Borborema","201035",FALSE,"Borborema",620,FALSE,1
621,621,1,9,1243,"Prefeitura Municipal de Brejo do Cruz","201036",FALSE,"Brejo do Cruz",621,FALSE,1
622,622,1,9,1244,"Prefeitura Municipal de Brejo dos Santos","201037",FALSE,"Brejo dos Santos",622,FALSE,1
623,623,1,9,1461,"Prefeitura Municipal de Caaporã","201038",FALSE,"Caaporã",623,FALSE,1
624,624,1,9,1360,"Prefeitura Municipal de Cabaceiras","201039",FALSE,"Cabaceiras",624,FALSE,1
625,625,1,9,1455,"Prefeitura Municipal de Cabedelo","201040",FALSE,"Cabedelo",625,FALSE,1
626,626,1,9,1256,"Prefeitura Municipal de Cachoeira dos Índios","201041",FALSE,"Cachoeira dos Índios",626,FALSE,1
627,627,1,9,1285,"Prefeitura Municipal de Cacimba de Areia","201042",FALSE,"Cacimba de Areia",627,FALSE,1
628,628,1,9,1380,"Prefeitura Municipal de Cacimba de Dentro","201043",FALSE,"Cacimba de Dentro",628,FALSE,1
629,629,1,9,1314,"Prefeitura Municipal de Cacimbas","201044",FALSE,"Cacimbas",629,FALSE,1
630,630,1,9,1401,"Prefeitura Municipal de Caiçara","201045",FALSE,"Caiçara",630,FALSE,1
631,631,1,9,1257,"Prefeitura Municipal de Cajazeiras","201046",FALSE,"Cajazeiras",631,FALSE,1
632,632,1,9,1268,"Prefeitura Municipal de Cajazeirinhas","201047",FALSE,"Cajazeirinhas",632,FALSE,1
633,633,1,9,1420,"Prefeitura Municipal de Caldas Brandão","201048",FALSE,"Caldas Brandão",633,FALSE,1
634,634,1,9,1341,"Prefeitura Municipal de Camalaú","201049",FALSE,"Camalaú",634,FALSE,1
992,992,1,7,1413,"Secretaria da Administração de Campina Grande","201050",FALSE,"Campina Grande",992,FALSE,1
25668,25668,1,7,1413,"Secretaria de Esporte, Juventude e Lazer de Campina Grande","201050",FALSE,"Campina Grande",25668,FALSE,1
1002,1002,1,7,1413,"Secretaria do Planejamento e Gestão de Campina Grande","201050",FALSE,"Campina Grande",1002,FALSE,1
4300,4300,1,7,1413,"Procuradoria Geral do Município de Campina Grande","201050",FALSE,"Campina Grande",4300,FALSE,1
26540,26540,1,7,1413,"Secretaria de Agricultura da Prefeitura Municipal de Campina Grande","201050",FALSE,"Campina Grande",26540,FALSE,1
4323,4323,1,7,1413,"Secretaria de Saúde de Campina Grande","201050",FALSE,"Campina Grande",4323,FALSE,1
994,994,1,7,1413,"Secretaria de Finanças de Campina Grande","201050",FALSE,"Campina Grande",994,FALSE,1
1001,1001,1,7,1413,"Secretaria de Educação do Município de Campina Grande","201050",FALSE,"Campina Grande",1001,FALSE,1
1003,1003,1,7,1413,"Secretaria de Serviços Urbanos de Campina Grande","201050",FALSE,"Campina Grande",1003,FALSE,1
993,993,1,7,1413,"Secretaria de Obras e Serviços Urbanos de Campina Grande","201050",FALSE,"Campina Grande",993,FALSE,1
4298,4298,1,7,1413,"Gabinete do Prefeito de Campina Grande","201050",FALSE,"Campina Grande",4298,FALSE,1
991,991,1,7,1413,"Secretaria da Educação, Esporte e Cultura de Campina Grande","201050",FALSE,"Campina Grande",991,FALSE,1
18352,18352,1,7,1413,"Secretaria de Cultura de Campina Grande","201050",FALSE,"Campina Grande",18352,FALSE,1
42755,42755,1,7,1413,"Secretaria de Ciência, Tecnologia e Inovação de Campina Grande","201050",FALSE,"Campina Grande",42755,FALSE,1
45688,45688,1,7,1413,"Secretaria de Saúde de Campina Grande","201050",FALSE,"Campina Grande",45688,FALSE,1
10102,10102,1,7,1413,"Secretaria de Assuntos Jurídicos de Campina Grande","201050",FALSE,"Campina Grande",10102,FALSE,1
4299,4299,1,7,1413,"Secretaria de Assistência Social de Campina Grande","201050",FALSE,"Campina Grande",4299,FALSE,1
699,699,1,9,1447,"Prefeitura Municipal de Mari","201113",FALSE,"Mari",699,FALSE,1
1000,1000,1,7,1413,"Secretaria da Fazenda do Município de Campina Grande","201050",FALSE,"Campina Grande",1000,FALSE,1
39453,39453,1,7,1413,"Secretaria de Serviços Urbanos e Meio Ambiente de Campina Grande","201050",FALSE,"Campina Grande",39453,FALSE,1
637,637,1,9,1435,"Prefeitura Municipal de Capim","201052",FALSE,"Capim",637,FALSE,1
638,638,1,9,1361,"Prefeitura Municipal de Caraúbas","201053",FALSE,"Caraúbas",638,FALSE,1
639,639,1,9,1258,"Prefeitura Municipal de Carrapateira","201054",FALSE,"Carrapateira",639,FALSE,1
640,640,1,9,1381,"Prefeitura Municipal de Casserengue","201055",FALSE,"Casserengue",640,FALSE,1
641,641,1,9,1295,"Prefeitura Municipal de Catingueira","201056",FALSE,"Catingueira",641,FALSE,1
642,642,1,9,1245,"Prefeitura Municipal de Catolé do Rocha","201057",FALSE,"Catolé do Rocha",642,FALSE,1
643,643,1,9,1362,"Prefeitura Municipal de Caturité","201058",FALSE,"Caturité",643,FALSE,1
644,644,1,9,1303,"Prefeitura Municipal de Conceição","201059",FALSE,"Conceição",644,FALSE,1
645,645,1,9,1269,"Prefeitura Municipal de Condado","201060",FALSE,"Condado",645,FALSE,1
646,646,1,9,1456,"Prefeitura Municipal de Conde","201061",FALSE,"Conde",646,FALSE,1
647,647,1,9,1342,"Prefeitura Municipal de Congo","201062",FALSE,"Congo",647,FALSE,1
648,648,1,9,1296,"Prefeitura Municipal de Coremas","201063",FALSE,"Coremas",648,FALSE,1
649,649,1,9,1343,"Prefeitura Municipal de Coxixola","201064",FALSE,"Coxixola",649,FALSE,1
650,650,1,9,1445,"Prefeitura Municipal de Cruz do Espírito Santo","201065",FALSE,"Cruz do Espírito Santo",650,FALSE,1
651,651,1,9,1331,"Prefeitura Municipal de Cubati","201066",FALSE,"Cubati",651,FALSE,1
652,652,1,9,1371,"Prefeitura Municipal de Cuité","201067",FALSE,"Cuité",652,FALSE,1
653,653,1,9,1436,"Prefeitura Municipal de Cuité de Mamanguape","201068",FALSE,"Cuité de Mamanguape",653,FALSE,1
654,654,1,9,1402,"Prefeitura Municipal de Cuitegi","201069",FALSE,"Cuitegi",654,FALSE,1
655,655,1,9,1437,"Prefeitura Municipal de Curral de Cima","201070",FALSE,"Curral de Cima",655,FALSE,1
656,656,1,9,1304,"Prefeitura Municipal de Curral Velho","201071",FALSE,"Curral Velho",656,FALSE,1
657,657,1,9,1372,"Prefeitura Municipal de Damião","201072",FALSE,"Damião",657,FALSE,1
658,658,1,9,1315,"Prefeitura Municipal de Desterro","201073",FALSE,"Desterro",658,FALSE,1
660,660,1,9,1305,"Prefeitura Municipal de Diamante","201074",FALSE,"Diamante",660,FALSE,1
661,661,1,9,1382,"Prefeitura Municipal de Dona Inês","201075",FALSE,"Dona Inês",661,FALSE,1
662,662,1,9,1403,"Prefeitura Municipal de Duas Estradas","201076",FALSE,"Duas Estradas",662,FALSE,1
663,663,1,9,1297,"Prefeitura Municipal de Emas","201077",FALSE,"Emas",663,FALSE,1
464,464,1,7,1457,"Gabinete Civil do Município de João Pessoa","201095",FALSE,"João Pessoa",464,FALSE,1
45528,45528,1,7,1457,"Superintendência da Guarda municipal do Município de João Pessoa","201095",FALSE,"João Pessoa",45528,FALSE,1
45531,45531,1,7,1457,"Secretaria da Ciência e Tecnologia do Município de João Pessoa","201095",FALSE,"João Pessoa",45531,FALSE,1
833,833,1,7,1457,"Secretaria de Comunicação do Município de João Pessoa","201095",FALSE,"João Pessoa",833,FALSE,1
11645,11645,1,7,1457,"Gabinete do Prefeito do Município de João Pessoa","201095",FALSE,"João Pessoa",11645,FALSE,1
3814,3814,1,7,1457,"Secretaria de Desenvolvimento Sustentável da Produção do Mun. de João Pessoa","201095",FALSE,"João Pessoa",3814,FALSE,1
822,822,1,7,1457,"Secretaria da Educação e Cultura do Município de João Pessoa","201095",FALSE,"João Pessoa",822,FALSE,1
9817,9817,1,7,1457,"Secretaria da Juventude, Esporte e Recreação do Município de João Pessoa","201095",FALSE,"João Pessoa",9817,FALSE,1
858,858,1,7,1457,"Secretaria de Saúde do Município de João Pessoa","201095",FALSE,"João Pessoa",858,FALSE,1
11642,11642,1,7,1457,"Secretaria de Habitação Social do Município de João Pessoa","201095",FALSE,"João Pessoa",11642,FALSE,1
852,852,1,7,1457,"Secretaria de Finanças do Munícipio de João Pessoa","201095",FALSE,"João Pessoa",852,FALSE,1
45530,45530,1,7,1457,"Secretaria do Trabalho, Produção e Renda do Município de João Pessoa","201095",FALSE,"João Pessoa",45530,FALSE,1
3815,3815,1,7,1457,"Secretaria de Desenvolvimento Social do Mun. de João Pessoa","201095",FALSE,"João Pessoa",3815,FALSE,1
835,835,1,7,1457,"Secretaria de Desenvolvimento e Controle Urbano do Mun. de João Pessoa","201095",FALSE,"João Pessoa",835,FALSE,1
864,864,1,7,1457,"Secretaria do Trabalho e Promoção Social do Município de João Pessoa","201095",FALSE,"João Pessoa",864,FALSE,1
45529,45529,1,7,1457,"Secretaria Extraordinária de Políticas Públicas para as Mulheres do Município de João Pessoa","201095",FALSE,"João Pessoa",45529,FALSE,1
11646,11646,1,7,1457,"Secretaria da Gestão Governamental e Articulação Política do Município de João Pessoa","201095",FALSE,"João Pessoa",11646,FALSE,1
72226,72226,1,7,1457,"Coordenadoria Municipal de Proteção e Defesa Civil de João Pessoa","201095",FALSE,"João Pessoa",72226,FALSE,1
84901,84901,1,6,1457,"Fundo Municipal dos Direitos da Mulher de João Pessoa","201095",FALSE,"João Pessoa",84901,FALSE,1
692,692,1,9,1406,"Prefeitura Municipal de Logradouro","201106",FALSE,"Logradouro",692,FALSE,1
693,693,1,9,1458,"Prefeitura Municipal de Lucena","201107",FALSE,"Lucena",693,FALSE,1
695,695,1,9,5565,"Prefeitura Municipal de Malta","201109",FALSE,"Malta",695,FALSE,1
696,696,1,9,1440,"Prefeitura Municipal de Mamanguape","201110",FALSE,"Mamanguape",696,FALSE,1
40353,40353,1,7,1440,"SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO DO MUNICÍPIO DE MAMANGUAPE","201110",FALSE,"Mamanguape",40353,FALSE,1
700,700,1,9,1273,"Prefeitura Municipal de Marizópolis","201114",FALSE,"Marizópolis",700,FALSE,1
701,701,1,9,5565,"Prefeitura Municipal de Massaranduba","201115",FALSE,"Massaranduba",701,FALSE,1
703,703,1,9,1395,"Prefeitura Municipal de Matinhas","201117",FALSE,"Matinhas",703,FALSE,1
704,704,1,9,1248,"Prefeitura Municipal de Mato Grosso","201118",FALSE,"Mato Grosso",704,FALSE,1
707,707,1,9,1388,"Prefeitura Municipal de Montadas","201121",TRUE,"Montadas",707,FALSE,1
708,708,1,9,1259,"Prefeitura Municipal de Monte Horebe","201122",FALSE,"Monte Horebe",708,FALSE,1
709,709,1,9,1345,"Prefeitura Municipal de Monteiro","201123",FALSE,"Monteiro",709,FALSE,1
710,710,1,9,1407,"Prefeitura Municipal de Mulungú","201124",FALSE,"Mulungu",710,FALSE,1
87406,87406,1,6,1407,"Fundo Municipal de Saúde de Mulungú","201124",FALSE,"Mulungu",87406,FALSE,1
711,711,1,9,1431,"Prefeitura Municipal de Natuba","201125",FALSE,"Natuba",711,FALSE,1
712,712,1,9,5565,"Prefeitura Municipal de Nazarezinho","201126",FALSE,"Nazarezinho",712,FALSE,1
713,713,1,9,1373,"Prefeitura Municipal de Nova Floresta","201127",FALSE,"Nova Floresta",713,FALSE,1
714,714,1,9,1298,"Prefeitura Municipal de Nova Olinda","201128",FALSE,"Nova Olinda",714,FALSE,1
716,716,1,9,1299,"Prefeitura Municipal de Olho d´ Água","201130",FALSE,"Olho d'Água",716,FALSE,1
718,718,1,9,1346,"Prefeitura Municipal de Ouro Velho","201132",FALSE,"Ouro Velho",718,FALSE,1
719,719,1,9,1347,"Prefeitura Municipal de Parari","201133",FALSE,"Parari",719,FALSE,1
721,721,1,9,1288,"Prefeitura Municipal de Patos","201135",FALSE,"Patos",721,FALSE,1
722,722,1,9,1275,"Prefeitura Municipal de Paulista","201136",FALSE,"Paulista",722,FALSE,1
723,723,1,9,5565,"Prefeitura Municipal de Pedra Branca","201137",FALSE,"Pedra Branca",723,FALSE,1
724,724,1,9,1335,"Prefeitura Municipal de Pedra Lavrada","201138",FALSE,"Pedra Lavrada",724,FALSE,1
725,725,1,9,1462,"Prefeitura Municipal de Pedras de Fogo","201139",FALSE,"Pedras de Fogo",725,FALSE,1
727,727,1,9,1300,"Prefeitura Municipal de Piancó","201141",FALSE,"Piancó",727,FALSE,1
728,728,1,9,1336,"Prefeitura Municipal de Picuí","201142",FALSE,"Picuí",728,FALSE,1
729,729,1,9,1448,"Prefeitura Municipal de Pilar","201143",FALSE,"Pilar",729,FALSE,1
730,730,1,9,1396,"Prefeitura Municipal de Pilões","201144",FALSE,"Pilões",730,FALSE,1
731,731,1,9,1408,"Prefeitura Municipal de Pilõezinhos","201145",FALSE,"Pilõezinhos",731,FALSE,1
732,732,1,9,1409,"Prefeitura Municipal de Pirpirituba","201146",FALSE,"Pirpirituba",732,FALSE,1
734,734,1,9,1375,"Prefeitura Municipal de Pocinhos","201148",FALSE,"Pocinhos",734,FALSE,1
735,735,1,9,1260,"Prefeitura Municipal de Poço Dantas","201149",FALSE,"Poço Dantas",735,FALSE,1
736,736,1,9,1261,"Prefeitura Municipal de Poço de José de Moura","201150",FALSE,"Poço de José de Moura",736,FALSE,1
737,737,1,9,1276,"Prefeitura Municipal de Pombal","201151",FALSE,"Pombal",737,FALSE,1
738,738,1,9,1348,"Prefeitura Municipal de Prata","201152",FALSE,"Prata",738,FALSE,1
739,739,1,9,1320,"Prefeitura Municipal de Princesa Isabel","201153",FALSE,"Princesa Isabel",739,FALSE,1
740,740,1,9,1417,"Prefeitura Municipal de Puxinanã","201154",FALSE,"Puxinanã",740,FALSE,1
741,741,1,9,1418,"Prefeitura Municipal de Queimadas","201155",FALSE,"Queimadas",741,FALSE,1
742,742,1,9,1289,"Prefeitura Municipal de Quixaba","201156",FALSE,"Quixaba",742,FALSE,1
743,743,1,9,1376,"Prefeitura Municipal de Remígio","201157",FALSE,"Remígio",743,FALSE,1
744,744,1,9,1383,"Prefeitura Municipal de Riachão","201158",FALSE,"Riachão",744,FALSE,1
745,745,1,9,1427,"Prefeitura Municipal de Riachão do Bacamarte","201159",FALSE,"Riachão do Bacamarte",745,FALSE,1
746,746,1,9,1449,"Prefeitura Municipal de Riachão do Poço","201160",FALSE,"Riachão do Poço",746,FALSE,1
747,747,1,9,1364,"Prefeitura Municipal de Riacho de Santo Antônio","201161",FALSE,"Riacho de Santo Antônio",747,FALSE,1
748,748,1,9,1249,"Prefeitura Municipal de Riacho dos Cavalos","201162",FALSE,"Riacho dos Cavalos",748,FALSE,1
749,749,1,9,1444,"Prefeitura Municipal de Rio Tinto","201163",FALSE,"Rio Tinto",749,FALSE,1
751,751,1,9,1428,"Prefeitura Municipal de Salgado de São Félix","201165",FALSE,"Salgado de São Félix",751,FALSE,1
753,753,1,9,5565,"Prefeitura Municipal de Santa Cruz","201167",FALSE,"Santa Cruz",753,FALSE,1
754,754,1,9,1262,"Prefeitura Municipal de Santa Helena","201168",FALSE,"Santa Helena",754,FALSE,1
755,755,1,9,1309,"Prefeitura Municipal de Santa Inês","201169",FALSE,"Santa Inês",755,FALSE,1
758,758,1,9,1290,"Prefeitura Municipal de Santa Terezinha","201172",FALSE,"Santa Terezinha",758,FALSE,1
16860,16860,1,9,5565,"Prefeitura Municipal de Joca Claudino","201175",FALSE,"Joca Claudino",16860,FALSE,1
783,783,1,9,1389,"Prefeitura Municipal de São Sebastião de Lagoa de Roça","201197",FALSE,"São Sebastião de Lagoa de Roça",783,FALSE,1
784,784,1,9,1351,"Prefeitura Municipal de São Sebastião do Umbuzeiro","201198",FALSE,"São Sebastião do Umbuzeiro",784,FALSE,1
786,786,1,9,1452,"Prefeitura Municipal de Sapé","201200",FALSE,"Sapé",786,FALSE,1
787,787,1,9,1352,"Prefeitura Municipal de Serra Branca","201201",FALSE,"Serra Branca",787,FALSE,1
788,788,1,9,1410,"Prefeitura Municipal de Serra da Raiz","201202",FALSE,"Serra da Raiz",788,FALSE,1
790,790,1,9,1419,"Prefeitura Municipal de Serra Redonda","201204",FALSE,"Serra Redonda",790,FALSE,1
791,791,1,9,1397,"Prefeitura Municipal de Serraria","201205",FALSE,"Serraria",791,FALSE,1
792,792,1,9,1411,"Prefeitura Municipal de Sertãozinho","201206",FALSE,"Sertãozinho",792,FALSE,1
793,793,1,9,1453,"Prefeitura Municipal de Sobrado","201207",FALSE,"Sobrado",793,FALSE,1
794,794,1,9,1384,"Prefeitura Municipal de Solânea","201208",FALSE,"Solânea",794,FALSE,1
795,795,1,9,1377,"Prefeitura Municipal de Soledade","201209",FALSE,"Soledade",795,FALSE,1
797,797,1,9,1282,"Prefeitura Municipal de Sousa","201211",FALSE,"Sousa",797,FALSE,1
798,798,1,9,1353,"Prefeitura Municipal de Sumé","201212",FALSE,"Sumé",798,FALSE,1
799,799,1,9,1354,"Prefeitura Municipal de Taperoá","201213",FALSE,"Taperoá",799,FALSE,1
800,800,1,9,1322,"Prefeitura Municipal de Tavares","201214",FALSE,"Tavares",800,FALSE,1
801,801,1,9,1323,"Prefeitura Municipal de Teixeira","201215",FALSE,"Teixeira",801,FALSE,1
802,802,1,9,1338,"Prefeitura Municipal de Tenório","201216",FALSE,"Tenório",802,FALSE,1
803,803,1,9,1265,"Prefeitura Municipal de Triunfo","201217",FALSE,"Triunfo",803,FALSE,1
804,804,1,9,1266,"Prefeitura Municipal de Uirauna","201218",FALSE,"Uiraúna",804,FALSE,1
